runId,test_id,testcase,bus_protocol,arbitration_scheme,psel_count,wait_state_cfg,retry_limit,parity_mode,baud_rate,fifo_depth,dma_enable,irq_mode,clk_mhz,apb_data_width,addr_width_bits,timeout_us,num_agents,agent_mode,env_mode,test_mode_enabled,reset_cycles,coverage_enable,assertion_enable,uvm_verbosity,debug_mode,error_injection_enable,error_injection_rate,compile_options,sim_options,vendor_ip_rev,lint_waivers,num_transactions,clock_period_ns,test_class,sequence_name,protocol
RUN-003806,dma_burst_test-003806,Dma_Burst,APB3,round_robin,4,5,0,odd,460800,8,1,edge,100,32,16,500,2,ACTIVE,functional,0,8,1,1,UVM_LOW,1,1,0.0255,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,96,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-003807,irq_storm_test-003807,Irq_Storm,APB4,round_robin,8,4,2,none,230400,64,1,level,200,16,32,250,3,ACTIVE,stress,0,4,1,1,UVM_LOW,0,1,0.0308,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,3,768,5.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-003808,dma_burst_test-003808,Dma_Burst,APB4,static,2,0,1,none,230400,32,0,edge,100,16,32,100,3,ACTIVE,regression,1,8,1,1,UVM_MEDIUM,1,1,0.0058,-O2 -sv,+UVM_TESTNAME=auto,r1p2,4,384,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003809,uart_loopback_test-003809,Uart_Loopback,APB4,round_robin,16,3,2,even,230400,64,0,edge,50,32,32,250,2,ACTIVE,stress,0,4,1,1,UVM_LOW,0,1,0.0312,-O2 -sv,+UVM_TESTNAME=auto,r1p0,8,768,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003810,dma_burst_test-003810,Dma_Burst,APB4,round_robin,4,4,2,none,921600,8,0,level,50,32,16,50,2,ACTIVE,stress,1,8,0,1,UVM_HIGH,0,1,0.029,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,6,96,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003811,reg_sweep_test-003811,Reg_Sweep,APB4,priority,8,3,4,none,460800,32,0,level,25,8,16,100,2,ACTIVE,regression,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,3,384,40.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003812,irq_storm_test-003812,Irq_Storm,APB3,round_robin,4,5,0,even,921600,32,1,edge,25,32,16,500,2,ACTIVE,regression,1,16,1,1,UVM_MEDIUM,0,1,0.0122,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,8,384,40.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-003813,parity_stress_test-003813,Parity_Stress,APB3,static,16,1,0,none,921600,4,0,edge,50,32,32,50,2,ACTIVE,regression,0,4,0,0,UVM_MEDIUM,0,1,0.0263,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,9,48,20.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-003814,dma_burst_test-003814,Dma_Burst,APB4,priority,2,7,0,even,1500000,8,0,edge,50,32,32,100,3,ACTIVE,functional,0,8,0,1,UVM_MEDIUM,0,1,0.0126,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,2,96,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003815,parity_stress_test-003815,Parity_Stress,APB4,static,8,2,0,odd,230400,16,0,level,100,16,16,250,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,3,192,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-003816,backpressure_test-003816,Backpressure,APB3,round_robin,16,3,1,even,460800,64,0,edge,100,16,32,100,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,1,1,0.0259,-O2 -sv,+UVM_TESTNAME=auto,r1p2,7,768,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-003817,reset_recovery_test-003817,Reset_Recovery,APB4,static,4,5,0,even,230400,16,1,level,100,32,32,50,2,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,1,0.0135,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,2,192,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003818,parity_stress_test-003818,Parity_Stress,APB4,round_robin,2,1,1,odd,230400,16,0,level,200,32,32,50,1,ACTIVE,stress,0,16,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,3,192,5.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-003819,uart_loopback_test-003819,Uart_Loopback,APB4,priority,8,5,2,even,230400,8,1,level,25,32,32,500,2,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,1,96,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003820,reg_sweep_test-003820,Reg_Sweep,APB4,round_robin,8,2,0,none,115200,8,1,level,25,16,32,100,1,ACTIVE,regression,0,8,1,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,10,96,40.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003821,parity_stress_test-003821,Parity_Stress,APB3,static,16,6,0,even,460800,8,1,edge,100,16,32,500,3,ACTIVE,regression,0,16,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,11,96,10.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-003822,reg_sweep_test-003822,Reg_Sweep,APB4,priority,16,2,0,none,230400,16,1,level,50,32,32,100,2,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,6,192,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003823,dma_burst_test-003823,Dma_Burst,APB4,static,8,1,2,none,230400,8,0,level,100,32,16,100,3,ACTIVE,stress,0,16,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,1,96,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003824,dma_burst_test-003824,Dma_Burst,APB4,round_robin,4,5,1,even,1500000,64,0,edge,100,32,32,100,3,ACTIVE,stress,0,4,0,0,UVM_MEDIUM,0,1,0.0331,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,7,768,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003825,uart_loopback_test-003825,Uart_Loopback,APB4,priority,8,2,0,none,460800,32,1,edge,25,32,32,500,1,ACTIVE,functional,0,16,1,1,UVM_MEDIUM,0,1,0.0195,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,0,384,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003826,reg_sweep_test-003826,Reg_Sweep,APB4,priority,4,7,2,odd,921600,8,0,edge,25,32,32,250,2,ACTIVE,stress,1,8,1,0,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,96,40.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003827,uart_loopback_test-003827,Uart_Loopback,APB4,round_robin,8,5,1,odd,921600,16,1,edge,50,8,32,100,2,ACTIVE,regression,0,16,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,2,192,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003828,reg_sweep_test-003828,Reg_Sweep,APB3,priority,4,7,1,even,1500000,8,1,level,200,32,16,250,1,ACTIVE,functional,0,8,0,0,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,8,96,5.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003829,backpressure_test-003829,Backpressure,APB3,priority,8,6,0,none,115200,8,1,level,25,32,16,500,2,ACTIVE,functional,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,7,96,40.0,backpressure_test,backpressure_seq,APB3+UART
RUN-003830,irq_storm_test-003830,Irq_Storm,APB4,priority,4,5,2,odd,460800,8,0,level,50,32,32,100,1,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,11,96,20.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-003831,backpressure_test-003831,Backpressure,APB4,priority,8,3,2,none,921600,16,0,level,25,32,32,500,2,ACTIVE,functional,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,10,192,40.0,backpressure_test,backpressure_seq,APB4+UART
RUN-003832,uart_loopback_test-003832,Uart_Loopback,APB4,round_robin,8,6,0,odd,115200,64,0,level,50,32,16,500,3,ACTIVE,functional,0,8,0,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,7,768,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003833,reg_sweep_test-003833,Reg_Sweep,APB3,round_robin,4,0,0,none,460800,32,0,level,25,8,16,500,2,PASSIVE,functional,1,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,1,384,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003834,dma_burst_test-003834,Dma_Burst,APB3,priority,4,1,1,even,460800,64,1,level,200,32,32,50,2,ACTIVE,functional,0,16,1,1,UVM_MEDIUM,0,1,0.0074,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,5,768,5.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-003835,uart_loopback_test-003835,Uart_Loopback,APB4,static,4,6,1,none,921600,32,0,edge,50,8,16,250,2,ACTIVE,functional,1,8,1,1,UVM_LOW,0,1,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,7,384,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003836,reset_recovery_test-003836,Reset_Recovery,APB4,priority,8,1,4,none,460800,32,1,level,100,32,32,250,2,ACTIVE,functional,1,4,1,1,UVM_HIGH,0,1,0.0352,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,4,384,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003837,reset_recovery_test-003837,Reset_Recovery,APB3,priority,2,1,1,none,460800,16,1,edge,200,32,32,100,2,ACTIVE,stress,0,4,1,1,UVM_LOW,0,1,0.0098,-O2 -sv,+UVM_TESTNAME=auto,r1p2,1,192,5.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-003838,dma_burst_test-003838,Dma_Burst,APB4,round_robin,16,0,2,odd,1500000,8,0,level,100,16,16,100,3,ACTIVE,functional,0,4,0,1,UVM_LOW,0,1,0.024,-O2 -sv,+UVM_TESTNAME=auto,r1p0,11,96,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003839,uart_loopback_test-003839,Uart_Loopback,APB3,priority,2,4,4,none,921600,32,0,edge,200,32,16,250,1,ACTIVE,regression,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,2,384,5.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-003840,reg_sweep_test-003840,Reg_Sweep,APB4,priority,4,0,2,even,460800,64,1,level,50,32,16,100,2,ACTIVE,regression,0,4,1,1,UVM_LOW,1,1,0.0112,-O2 -sv,+UVM_TESTNAME=auto,r2p0,4,768,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003841,reg_sweep_test-003841,Reg_Sweep,APB3,static,4,0,0,none,230400,16,0,level,25,32,32,50,3,ACTIVE,regression,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,0,192,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003842,irq_storm_test-003842,Irq_Storm,APB4,static,4,5,1,even,115200,4,1,level,50,16,32,100,2,ACTIVE,regression,0,4,1,1,UVM_HIGH,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,1,48,20.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-003843,parity_stress_test-003843,Parity_Stress,APB4,round_robin,4,3,2,odd,460800,32,1,edge,100,32,32,50,3,ACTIVE,functional,1,8,1,0,UVM_LOW,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,2,384,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-003844,uart_loopback_test-003844,Uart_Loopback,APB4,static,4,5,0,odd,230400,8,0,edge,25,8,32,100,1,ACTIVE,stress,0,8,1,1,UVM_HIGH,0,1,0.0352,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,2,96,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003845,uart_loopback_test-003845,Uart_Loopback,APB3,round_robin,4,3,1,even,460800,4,1,level,25,32,32,250,2,ACTIVE,functional,1,8,0,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,7,48,40.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-003846,irq_storm_test-003846,Irq_Storm,APB3,priority,8,5,1,none,921600,32,1,edge,200,32,32,500,2,ACTIVE,functional,1,4,1,0,UVM_MEDIUM,0,1,0.0007,-O2 -sv,+UVM_TESTNAME=auto,r2p0,7,384,5.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-003847,dma_burst_test-003847,Dma_Burst,APB4,static,4,6,2,even,230400,32,1,level,50,32,16,100,2,PASSIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,5,384,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003848,uart_loopback_test-003848,Uart_Loopback,APB3,static,2,6,2,odd,1500000,16,1,level,25,16,32,100,2,ACTIVE,stress,1,8,1,0,UVM_MEDIUM,0,1,0.0212,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,1,192,40.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-003849,reset_recovery_test-003849,Reset_Recovery,APB4,static,4,0,4,odd,230400,64,1,level,25,16,32,100,2,ACTIVE,functional,1,4,1,0,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,2,768,40.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003850,dma_burst_test-003850,Dma_Burst,APB4,round_robin,16,1,1,even,230400,8,0,level,50,16,16,250,2,ACTIVE,regression,0,16,1,1,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,7,96,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003851,uart_loopback_test-003851,Uart_Loopback,APB3,round_robin,4,4,0,none,230400,4,1,edge,200,16,32,500,1,ACTIVE,functional,0,8,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,48,5.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-003852,reset_recovery_test-003852,Reset_Recovery,APB3,round_robin,4,2,0,odd,230400,32,1,level,200,8,32,500,1,ACTIVE,regression,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,1,384,5.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-003853,dma_burst_test-003853,Dma_Burst,APB4,static,2,5,0,none,921600,8,1,edge,200,16,16,250,3,PASSIVE,stress,1,4,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,5,96,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003854,dma_burst_test-003854,Dma_Burst,APB4,round_robin,4,3,0,none,230400,4,1,edge,50,32,16,100,2,ACTIVE,stress,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,1,48,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003855,reg_sweep_test-003855,Reg_Sweep,APB3,priority,2,7,0,even,230400,32,0,edge,50,32,32,100,2,ACTIVE,regression,0,16,1,1,UVM_HIGH,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,1,384,20.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003856,irq_storm_test-003856,Irq_Storm,APB3,priority,8,7,0,even,230400,64,1,level,50,32,32,50,1,ACTIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,768,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-003857,reset_recovery_test-003857,Reset_Recovery,APB4,static,8,3,0,even,921600,32,1,level,200,16,32,100,3,PASSIVE,stress,1,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,6,384,5.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003858,backpressure_test-003858,Backpressure,APB3,static,8,4,1,odd,921600,64,0,level,200,32,32,100,2,ACTIVE,stress,0,4,1,1,UVM_MEDIUM,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,10,768,5.0,backpressure_test,backpressure_seq,APB3+UART
RUN-003859,reset_recovery_test-003859,Reset_Recovery,APB4,priority,8,0,2,odd,921600,32,0,level,100,8,32,500,1,ACTIVE,functional,1,8,0,0,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,2,384,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003860,backpressure_test-003860,Backpressure,APB4,round_robin,16,6,4,odd,115200,64,1,level,50,32,32,250,1,ACTIVE,functional,0,8,0,1,UVM_HIGH,0,1,0.0183,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,768,20.0,backpressure_test,backpressure_seq,APB4+UART
RUN-003861,reg_sweep_test-003861,Reg_Sweep,APB4,static,8,4,0,none,230400,16,0,level,25,32,32,100,2,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,192,40.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003862,uart_loopback_test-003862,Uart_Loopback,APB4,static,2,6,1,even,115200,4,0,edge,200,8,16,50,2,ACTIVE,functional,0,4,0,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,4,48,5.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003863,dma_burst_test-003863,Dma_Burst,APB4,round_robin,4,3,1,none,921600,4,0,edge,25,8,32,250,2,ACTIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,9,48,40.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003864,dma_burst_test-003864,Dma_Burst,APB3,priority,2,3,4,none,230400,32,0,edge,100,8,32,250,1,ACTIVE,functional,0,16,1,1,UVM_LOW,0,1,0.0375,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,8,384,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-003865,reg_sweep_test-003865,Reg_Sweep,APB3,round_robin,2,1,0,odd,921600,8,1,level,100,32,32,100,2,ACTIVE,functional,0,4,1,1,UVM_HIGH,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,4,96,10.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003866,reset_recovery_test-003866,Reset_Recovery,APB4,priority,16,4,2,even,921600,64,1,level,25,32,32,50,1,ACTIVE,functional,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,4,768,40.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003867,uart_loopback_test-003867,Uart_Loopback,APB3,round_robin,4,3,0,odd,230400,32,1,level,200,32,16,100,2,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,0,1,0.0052,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,7,384,5.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-003868,irq_storm_test-003868,Irq_Storm,APB4,round_robin,16,5,0,even,230400,64,0,edge,100,32,16,500,1,ACTIVE,regression,0,16,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,5,768,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-003869,dma_burst_test-003869,Dma_Burst,APB4,static,16,3,4,odd,460800,32,0,level,25,16,32,50,1,ACTIVE,functional,1,16,0,1,UVM_LOW,0,1,0.0224,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,4,384,40.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-003870,backpressure_test-003870,Backpressure,APB3,round_robin,4,1,1,none,115200,64,0,edge,50,16,16,250,2,ACTIVE,functional,0,4,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,4,768,20.0,backpressure_test,backpressure_seq,APB3+UART
RUN-003871,reg_sweep_test-003871,Reg_Sweep,APB3,priority,4,3,1,even,921600,16,0,level,25,8,32,50,2,ACTIVE,regression,0,16,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,11,192,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003872,uart_loopback_test-003872,Uart_Loopback,APB4,round_robin,2,0,1,even,115200,4,0,level,100,16,32,250,2,ACTIVE,stress,0,8,0,1,UVM_LOW,0,1,0.0338,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,10,48,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003873,reset_recovery_test-003873,Reset_Recovery,APB4,round_robin,2,4,1,even,921600,16,1,level,100,16,32,250,3,PASSIVE,regression,0,4,1,1,UVM_HIGH,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,4,192,10.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003874,irq_storm_test-003874,Irq_Storm,APB3,priority,2,4,1,even,1500000,32,1,level,100,16,16,100,2,PASSIVE,stress,1,16,0,1,UVM_LOW,0,1,0.0393,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,384,10.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-003875,parity_stress_test-003875,Parity_Stress,APB4,round_robin,2,2,2,odd,921600,32,0,edge,50,16,32,250,1,ACTIVE,stress,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,384,20.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-003876,uart_loopback_test-003876,Uart_Loopback,APB4,static,16,7,4,even,460800,64,0,level,100,32,32,250,2,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,0,768,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003877,dma_burst_test-003877,Dma_Burst,APB3,static,4,4,0,none,230400,16,1,edge,50,16,16,250,2,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,3,192,20.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-003878,reg_sweep_test-003878,Reg_Sweep,APB4,priority,4,6,4,none,460800,16,1,level,25,32,32,250,1,ACTIVE,stress,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,9,192,40.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003879,reg_sweep_test-003879,Reg_Sweep,APB3,static,4,3,1,none,115200,4,0,edge,50,32,32,250,1,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,11,48,20.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-003880,uart_loopback_test-003880,Uart_Loopback,APB3,static,2,1,4,none,921600,8,0,edge,200,32,16,250,1,PASSIVE,regression,0,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,7,96,5.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-003881,uart_loopback_test-003881,Uart_Loopback,APB4,priority,2,2,1,even,230400,16,0,level,100,32,32,500,1,ACTIVE,functional,0,8,1,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,0,192,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-003882,reset_recovery_test-003882,Reset_Recovery,APB3,round_robin,8,4,1,even,115200,8,1,edge,50,32,16,100,2,ACTIVE,functional,0,4,0,1,UVM_MEDIUM,0,1,0.0188,-O2 -sv,+UVM_TESTNAME=auto,r1p2,5,96,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-003883,reg_sweep_test-003883,Reg_Sweep,APB4,static,8,3,1,even,460800,32,1,level,100,16,32,250,2,ACTIVE,stress,1,16,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,9,384,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-003884,reset_recovery_test-003884,Reset_Recovery,APB4,static,16,3,0,odd,460800,16,1,level,25,8,32,500,3,ACTIVE,functional,0,8,1,1,UVM_LOW,0,1,0.016,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,0,192,40.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-003885,reset_recovery_test-003885,Reset_Recovery,APB3,round_robin,4,2,0,odd,921600,16,1,edge,50,8,16,100,1,ACTIVE,functional,0,8,1,1,UVM_LOW,0,1,0.0034,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,8,192,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-003886,dma_burst_test-003886,Dma_Burst,APB3,priority,16,3,2,odd,460800,64,1,level,100,16,16,500,2,ACTIVE,functional,0,4,0,1,UVM_LOW,0,1,0.0376,-O2 -sv,+UVM_TESTNAME=auto,r1p0,3,768,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-003887,dma_burst_test-003887,Dma_Burst,APB3,round_robin,4,3,2,even,460800,16,0,level,100,32,16,500,3,ACTIVE,stress,0,4,1,1,UVM_MEDIUM,0,1,0.0232,-O2 -sv,+UVM_TESTNAME=auto,r2p0,1,192,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-003888,reset_recovery_test-003888,Reset_Recovery,APB4,priority,4,6,0,even,230400,16,1,level,50,32,32,500,2,ACTIVE,stress,0,8,1,1,UVM_LOW,0,1,0.0139,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,10,192,20.0,reset_recovery_test,reset_recovery_seq,APB4+UART
